"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009615","response to virus","67/752","377/28905",0.177718832891247,6.83106763925729,18.6255302612385,4.75361574237917e-36,2.31168333551899e-32,1.62173353905799e-32,"Ifi27l2a/Irf7/Oasl2/Rtp4/Oas2/Oas3/Bst2/Ifit3/Ifit1/Isg15/Samhd1/Kcnj8/Ifit3b/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Mx1/Trim30a/Zbp1/Eif2ak2/Ifi208/Irgm1/Ifi209/Trim12c/Ifngr1/Ddit4/Fgl2/Ifitm3/Oasl1/Ifit2/Igtp/Ifi214/Rsad2/Lgals9/Trim34a/Trim30d/Ifit1bl1/Stat1/Ddx60/Slfn8/Dhx58/Isg20/Gbp7/Hsp90aa1/Trim26/Parp9/Bcl2/Rrp1b/Ifnar1/Irgm2/Lyst/Bax/Smad3/Rigi/Oas1b/Trim12a/Serinc3/Cgas/Slfn9/Bcl3/Bcl2l1/Znfx1/Il10rb/Pqbp1/Cd37",67
"GO:0051607","defense response to virus","60/752","314/28905",0.191082802547771,7.34474522292994,18.4752316775951,3.34153607959996e-34,8.12494497754731e-31,5.69995707051762e-31,"Irf7/Oasl2/Rtp4/Oas2/Oas3/Bst2/Ifit3/Ifit1/Isg15/Samhd1/Kcnj8/Ifit3b/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Zbp1/Eif2ak2/Ifi208/Irgm1/Ifi209/Trim12c/Ifngr1/Ddit4/Fgl2/Ifitm3/Oasl1/Ifit2/Igtp/Ifi214/Rsad2/Trim34a/Trim30d/Ifit1bl1/Stat1/Ddx60/Slfn8/Dhx58/Isg20/Gbp7/Hsp90aa1/Trim26/Parp9/Bcl2/Ifnar1/Irgm2/Lyst/Rigi/Oas1b/Trim12a/Serinc3/Cgas/Slfn9/Bcl2l1/Znfx1/Il10rb/Pqbp1/Cd37",60
"GO:0019058","viral life cycle","46/752","254/28905",0.181102362204724,6.9611220472441,15.5955442043494,2.03355357450741e-25,3.29639034427651e-22,2.31254285437842e-22,"Slpi/Lgals1/N4bp1/Oasl2/Oas2/Oas3/Bst2/Ly6e/Isg15/Hspa8/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Eif2ak2/Ifi208/Ifi209/Trim12c/Resf1/Ifitm3/Mvb12a/Oasl1/Pcbp1/Itgb3/Ifi214/Rsad2/Trim34a/Trim30d/Vcp/Chmp4b/Isg20/Top2a/Trim26/Bcl2/Oas1b/Trim12a/Vps37b/Chmp2a/Chmp1b/Csnk2b/Bsg/Fam111a/Znfx1/Mvb12b",46
"GO:0016032","viral process","51/752","332/28905",0.153614457831325,5.90455572289157,14.6898157563759,1.31234243203357e-24,1.30612159242561e-21,9.16293836607556e-22,"Slpi/Lgals1/N4bp1/Oasl2/Oas2/Oas3/Bst2/Ly6e/Isg15/Hspa8/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Eif2ak2/Ifi208/Ifi209/Trim12c/Resf1/Ifitm3/Mvb12a/Oasl1/Pcbp1/Itgb3/Ifi214/Rsad2/Cxcr4/Trim34a/Trim30d/Stat1/Vcp/Chmp4b/Isg20/Top2a/Mcts1/Trim26/Bcl2/Rrp1b/Oas1b/Trim12a/Vps37b/Chmp2a/Chmp1b/Csnk2b/Bcl2l11/Bsg/Fam111a/Znfx1/Mvb12b",51
"GO:1903900","regulation of viral life cycle","37/752","160/28905",0.23125,8.888671875,16.3534083532085,1.34291753282502e-24,1.30612159242561e-21,9.16293836607556e-22,"Slpi/Lgals1/N4bp1/Oasl2/Oas2/Oas3/Bst2/Ly6e/Isg15/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Eif2ak2/Ifi208/Ifi209/Trim12c/Resf1/Ifitm3/Oasl1/Ifi214/Rsad2/Trim34a/Trim30d/Isg20/Top2a/Trim26/Bcl2/Oas1b/Trim12a/Vps37b/Csnk2b/Bsg/Fam111a/Znfx1",37
"GO:0048525","negative regulation of viral process","32/752","116/28905",0.275862068965517,10.6034482758621,16.9382469671636,5.02853751250864e-24,4.07562965388825e-21,2.85920878562114e-21,"Slpi/N4bp1/Oasl2/Oas2/Oas3/Bst2/Ly6e/Isg15/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Eif2ak2/Ifi208/Ifi209/Trim12c/Resf1/Ifitm3/Oasl1/Ifi214/Rsad2/Trim30d/Stat1/Isg20/Trim26/Oas1b/Trim12a/Csnk2b/Fam111a/Znfx1",32
"GO:0050792","regulation of viral process","39/752","191/28905",0.204188481675393,7.8484947643979,15.5199571587116,9.96576349435027e-24,6.92335826757505e-21,4.85699841882545e-21,"Slpi/Lgals1/N4bp1/Oasl2/Oas2/Oas3/Bst2/Ly6e/Isg15/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Eif2ak2/Ifi208/Ifi209/Trim12c/Resf1/Ifitm3/Oasl1/Ifi214/Rsad2/Cxcr4/Trim34a/Trim30d/Stat1/Isg20/Top2a/Trim26/Bcl2/Oas1b/Trim12a/Vps37b/Csnk2b/Bsg/Fam111a/Znfx1",39
"GO:0045088","regulation of innate immune response","57/752","486/28905",0.117283950617284,4.50810185185185,12.7471027617224,2.01107686286739e-21,1.22248334801552e-18,8.57618435862267e-19,"Irf7/N4bp1/Oas3/Isg15/Hspa8/Samhd1/Kcnj8/Trafd1/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Il18rap/Zbp1/Eif2ak2/App/Ifi208/Cyba/Irgm1/Ifi209/Trim12c/Tasl/Oasl1/H2-T22/Ulbp1/Igtp/Lamp2/Ifi214/Rsad2/Lgals9/H2-T23/Trim30d/Ddx60/Ifi35/Dhx58/Gbp7/Hsp90aa1/Nono/Parp9/Irgm2/Nek7/Rigi/Oas1b/Trim12a/Gimap3/Nfe2l2/Xrcc6/Cgas/Tnip2/Irak1/Znfx1/Pqbp1/H2-Q10/Gbp3/Serpinb9",57
"GO:0045089","positive regulation of innate immune response","51/752","404/28905",0.126237623762376,4.85225866336634,12.7438786809665,1.08046041532109e-20,5.83808777745161e-18,4.09564000708263e-18,"Irf7/Oas3/Hspa8/Kcnj8/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Il18rap/Zbp1/Eif2ak2/App/Ifi208/Cyba/Irgm1/Ifi209/Trim12c/Tasl/Oasl1/H2-T22/Ulbp1/Igtp/Lamp2/Ifi214/Rsad2/Lgals9/H2-T23/Trim30d/Ddx60/Ifi35/Dhx58/Gbp7/Hsp90aa1/Nono/Parp9/Irgm2/Nek7/Rigi/Oas1b/Trim12a/Gimap3/Xrcc6/Cgas/Tnip2/Irak1/Znfx1/Pqbp1/H2-Q10/Gbp3",51
"GO:0002833","positive regulation of response to biotic stimulus","52/752","431/28905",0.120649651972158,4.63747099767981,12.4348195819554,3.45482808824522e-20,1.68008289931365e-17,1.17864187726345e-17,"Irf7/Oas3/Hspa8/Kcnj8/Trim30c/Oas1a/Ifih1/Ifi206/Ifi213/Trim30a/Il18rap/Zbp1/Eif2ak2/App/Ifi208/Cyba/Irgm1/Ifi209/Trim12c/Tasl/Oasl1/H2-T22/Ulbp1/Igtp/Lamp2/Ifi214/Rsad2/Lgals9/H2-T23/Trim30d/Ddx60/Ifi35/Dhx58/Gbp7/Hsp90aa1/Nono/Parp9/Irgm2/Nek7/Rigi/Oas1b/Trim12a/Gimap3/Xrcc6/Cgas/Tnip2/Irak1/Znfx1/Pqbp1/H2-Q10/Gbp3/Cd40lg",52
