"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",0.00119849483085968,0.0387994651869875,0.45505986738723,-0.268750353531872,-1.70925548451367,214,"Ighg2b;Ighg2c;Igha;Cr2;Pde4d;Lax1;App;Mapkapk3;Atat1;C3;Naip2;Itgam;Irak3;Fgr;Cd55;Ltf;Rgcc;S100a9;Nfam1;Rnf144a;Icosl;Cd274;S100a8;Tnfrsf21;Pram1;Fcnb;Lcp2;Vav3;Lats2;Braf;Fcer2a;Xrcc5;Fcer1g;Card11;Plcl2;Zdhhc18;Traf3;Bank1;Cd300lf;Nploc4;Bcl2;Igkc;Wdfy1;Mapk8;Znrf1;Arrb2;Prkd2;Kcnn4;Prkcb;Znfx1;Dennd1b;Abl1;Zdhhc3;Plcg2;Tec;Map3k7;Irf4;Hcfc2;Rtn4;Pdpk1;Rap1a;Otud4;Epg5;Rc3h2;Ddx60;Nckap1l;Ankrd17;Ptprc;Fyb;Nek7;Themis2;Stap1"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.000162841789504343,0.00857952722349352,0.518848077743792,-0.59340522183083,-2.35796018276718,26,"Ighg2b;Ighg2c;Ptges;Elane;C3;Fcer1g;Il6ra;Lcn2;Hp"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.000289068708505017,0.0130495391922353,0.49849310876659,-0.699275914621685,-2.26579103415187,14,"Ighg2b;Ighg2c;Elane;C3"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE",2.77731995167588e-06,0.000276394767042707,0.627256739718528,-0.352755942815714,-2.09013173840695,168,"Igkv8-21;Kdm5d;Ighv1-72;Ighg2b;Ighg2c;Igha;Ighv1-76;Ighv1-55;Igkv5-39;Lair1;Rapgef4;Cr2;Il18rap;Ighv1-82;Prdm1;Pla2g4a;Rab27a;Lax1;Alcam;Rap1gap2;C3;Stat4;Cd55;Pag1;Icosl;Cd274;Tnfrsf21;Ulbp1;Anxa1;H2-DMb1;Gpr183;Fcer2a"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.000674183435102342,0.0241537452015999,0.477270815362862,-0.34207008212978,-1.88154256643682,110,"Kdm5d;Ighv1-72;Ighg2b;Ighg2c;Igha;Ighv1-76;Ighv1-55;Cr2;Ighv1-82;Pla2g4a;Rab27a;C3;Stat4;Cd55;Cd274;Ulbp1;Anxa1;Fcer2a;Fcer1g;Il6ra"
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.00162627721070571,0.0480198556611676,0.45505986738723,-0.523896825222277,-2.02216370915181,23,"Rapgef4;Pde4d;App;Adgrg3;Rapgef2;Gnaq;Abca1;Crtc3;Ramp1;Calcrl;Adcy9;Adcy7;Mgrn1"
"GOBP_AEROBIC_RESPIRATION",1.41316122572377e-15,1.89858210675989e-12,1.01754479730988,0.539112259468776,3.09236881675429,117,"Chchd10;Ndufs8;Mtfr1l;Surf1;Cbfa2t3;Sdhaf2;Ndufb5;Pdha1;Chchd2;Uqcrfs1;Mrps36;Dnajc15;Cox6a1;Idh3g;Uqcr10;Slc25a51;Fxn;Mdh1;Uqcc2;Nop53;Cox7a2l;Ndufab1;Ndufc1;Ndufs5;Uqcrh;Cox7a2;Cox7c;Cox8a;Fh1;Uqcrq;Ndufs2;Ndufb1;Ndufv1;Idh2;Cox4i1;Atp5c1;Ndufs6;Cox5b;Cox5a;Atp5e;Ndufb10;Ndufa13;Ndufb6;Ndufc2;Atp5o;Cox7b;Atp5j2;Ndufa3;Bloc1s1;Cox6b1;Ndufa11;Ndufa5;Antkmt;Cyc1;Uqcrc1;Sdhd;Atp5l;Macroh2a1;Oxa1l;Ndufa6;Ghitm;Park7;Mtch2;Atp5h;Iscu;Uqcr11;Atp5a1;Atp5b;Atp5d;Suclg1;Ndufb2;Ndufb11;Ndufb8;Idh3b;Atp5pb;Cox6c;Ndufa10;Ndufa8;Sdhb;Ndufa2;Ccnb1;Atp5k;Ppif;Ndufb9;Ndufa12;Aco2;Ndufa7;Cat;Pdhb;Uqcc3;Ndufa4"
"GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS",0.00275408885465637,0.0666687995717266,0.431707695803346,-0.596234079602893,-1.98587946942399,16,"Pxylp1;Chst11;Abcc5;Chsy1;Csgalnact2;Xylt1;B4galt5"
"GOBP_AMINOGLYCAN_METABOLIC_PROCESS",0.00029139276201493,0.0130495391922353,0.49849310876659,-0.618611274424742,-2.29306071652384,21,"Pxylp1;Chst11;Abcc5;Cemip2;Chsy1;Cd44;Csgalnact2;Xylt1;B4galt5;Pglyrp1"
"GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE",3.11282987391947e-06,0.000298720495400772,0.627256739718528,-0.757389463093205,-2.52264041350439,16,"Ighg2b;Ighg2c;Igha;Slpi;Ctsg;App;Elane;Ltf;Camp"
