"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019730","antimicrobial humoral response","7/18","222/28905",0.0315315315315315,50.6343843843844,18.5315116330877,4.24670128745563e-11,1.85156176133065e-08,8.22518986201932e-09,"Ighg2b/Slpi/S100a9/Camp/Pglyrp1/Ltf/Elane",7
"GO:0042742","defense response to bacterium","8/18","430/28905",0.0186046511627907,29.8759689922481,15.0592358248986,8.63547688718121e-11,1.8825339614055e-08,8.3627776170597e-09,"Ighg2b/Slpi/Camp/Lcn2/Hmgb2/Pglyrp1/Ltf/Elane",8
"GO:0006959","humoral immune response","7/18","339/28905",0.0206489675516224,33.1588003933137,14.8675353356304,8.17232760430612e-10,1.18771161182582e-07,5.27616940067483e-08,"Ighg2b/Slpi/S100a9/Camp/Pglyrp1/Ltf/Elane",7
"GO:0019731","antibacterial humoral response","5/18","138/28905",0.036231884057971,58.1823671497585,16.808091062324,1.87957113890934e-08,2.04873254141118e-06,9.10108130419258e-07,"Ighg2b/Slpi/Camp/Ltf/Elane",5
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","5/18","154/28905",0.0324675324675325,52.1374458874459,15.8831604147294,3.25831759700681e-08,2.84125294458993e-06,1.26216934284053e-06,"S100a9/Camp/Pglyrp1/Ltf/Elane",5
"GO:0032496","response to lipopolysaccharide","6/18","402/28905",0.0149253731343284,23.9676616915423,11.5757337389036,1.12366581091778e-07,8.16530489266923e-06,3.62727209138372e-06,"S100a8/Slpi/S100a9/Hmgb2/Ltf/Elane",6
"GO:0002237","response to molecule of bacterial origin","6/18","422/28905",0.014218009478673,22.8317535545024,11.2775818261112,1.49558031830639e-07,8.26522122258879e-06,3.67165790670289e-06,"S100a8/Slpi/S100a9/Hmgb2/Ltf/Elane",6
"GO:0002440","production of molecular mediator of immune response","6/18","423/28905",0.0141843971631206,22.7777777777778,11.2632185366428,1.51655435276859e-07,8.26522122258879e-06,3.67165790670289e-06,"Igkv8-21/Igkv12-89/Igkv5-39/Igkv4-59/Igkv8-30/Elane",6
"GO:0035821","modulation of process of another organism","3/18","20/28905",0.15,240.875,26.7872299459955,2.29613811696663e-07,1.11235135444161e-05,4.94139664937848e-06,"Slpi/S100a9/Camp",3
"GO:0002377","immunoglobulin production","5/18","275/28905",0.0181818181818182,29.1969696969697,11.7279502929284,5.81933860551837e-07,1.82975893997423e-05,8.12833522344901e-06,"Igkv8-21/Igkv12-89/Igkv5-39/Igkv4-59/Igkv8-30",5
"GO:0031640","killing of cells of another organism","4/18","110/28905",0.0363636363636364,58.3939393939394,15.0545522059114,5.8303027939345e-07,1.82975893997423e-05,8.12833522344901e-06,"Camp/Pglyrp1/Ltf/Elane",4
"GO:0141061","disruption of cell in another organism","4/18","110/28905",0.0363636363636364,58.3939393939394,15.0545522059114,5.8303027939345e-07,1.82975893997423e-05,8.12833522344901e-06,"Camp/Pglyrp1/Ltf/Elane",4
"GO:0002523","leukocyte migration involved in inflammatory response","3/18","27/28905",0.111111111111111,178.425925925926,23.0239276837049,5.87537274303651e-07,1.82975893997423e-05,8.12833522344901e-06,"S100a8/S100a9/Elane",3
"GO:0051873","killing by host of symbiont cells","3/18","27/28905",0.111111111111111,178.425925925926,23.0239276837049,5.87537274303651e-07,1.82975893997423e-05,8.12833522344901e-06,"Camp/Ltf/Elane",3
"GO:0050829","defense response to Gram-negative bacterium","4/18","134/28905",0.0298507462686567,47.9353233830846,13.5937331803823,1.28475425458326e-06,3.73435236665534e-05,1.65891075679523e-05,"Camp/Hmgb2/Ltf/Elane",4
"GO:0141060","disruption of anatomical structure in another organism","4/18","150/28905",0.0266666666666667,42.8222222222222,12.8191743706955,2.01454501693281e-06,5.4896351711419e-05,2.43865975733971e-05,"Camp/Pglyrp1/Ltf/Elane",4
"GO:0052547","regulation of peptidase activity","5/18","434/28905",0.0115207373271889,18.5003840245776,9.16969919194011,5.43797090467576e-06,0.000139467959672861,6.19558295021883e-05,"S100a8/Slpi/S100a9/Ngp/Ltf",5
"GO:0050830","defense response to Gram-positive bacterium","4/18","201/28905",0.0199004975124378,31.9568822553897,10.9938052526329,6.43370719698417e-06,0.000155838685438061,6.92281944002975e-05,"Camp/Hmgb2/Pglyrp1/Ltf",4
"GO:0050832","defense response to fungus","3/18","64/28905",0.046875,75.2734375,14.8484923686193,8.24924327992429e-06,0.000189298424739315,8.4092009058508e-05,"Camp/Ltf/Elane",3
"GO:0009620","response to fungus","3/18","76/28905",0.0394736842105263,63.3881578947368,13.5943415085951,1.38541311795814e-05,0.000296132269879634,0.000131550791061933,"Camp/Ltf/Elane",3
