"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002440","production of molecular mediator of immune response","5/20","423/28905",0.0118203309692671,17.0833333333333,8.76836847091011,8.47835017736662e-06,0.00557875441670723,0.0026595245819529,"Igkv15-103/Igkv1-110/Lilrb4a/Bst2/Tlr7",5
"GO:0071670","smooth muscle cell chemotaxis","2/20","10/28905",0.2,289.05,23.9725545935193,2.03996412762797e-05,0.00644186629854853,0.00307099049266911,"Coro1b/Aif1",2
"GO:0007249","canonical NF-kappaB signal transduction","4/20","264/28905",0.0151515151515152,21.8977272727273,8.97562538250978,2.93702110876073e-05,0.00644186629854853,0.00307099049266911,"Ubd/Lilrb4a/Prdx1/Tlr7",4
"GO:0032642","regulation of chemokine production","3/20","117/28905",0.0256410256410256,37.0576923076923,10.2835460803,7.00695513070973e-05,0.0112892203335923,0.00538183916079108,"Lilrb4a/Aif1/Tlr7",3
"GO:0032602","chemokine production","3/20","127/28905",0.0236220472440945,34.1397637795276,9.84869642382814,8.94038245908514e-05,0.0112892203335923,0.00538183916079108,"Lilrb4a/Aif1/Tlr7",3
"GO:0009615","response to virus","4/20","377/28905",0.0106100795755968,15.3342175066313,7.37168532980044,0.000116957941578757,0.0112892203335923,0.00538183916079108,"Irf7/Bst2/Ifi27l2a/Tlr7",4
"GO:0002718","regulation of cytokine production involved in immune response","3/20","153/28905",0.0196078431372549,28.3382352941176,8.92154250144554,0.000155168247522869,0.0112892203335923,0.00538183916079108,"Lilrb4a/Bst2/Tlr7",3
"GO:0032727","positive regulation of interferon-alpha production","2/20","28/28905",0.0714285714285714,103.232142857143,14.241253903248,0.000170081445196087,0.0112892203335923,0.00538183916079108,"Irf7/Tlr7",2
"GO:0032675","regulation of interleukin-6 production","3/20","173/28905",0.0173410404624277,25.0621387283237,8.35280100892039,0.000222859057664254,0.0112892203335923,0.00538183916079108,"Lilrb4a/Aif1/Tlr7",3
"GO:0002367","cytokine production involved in immune response","3/20","176/28905",0.0170454545454545,24.6349431818182,8.27577030035454,0.00023441474323773,0.0112892203335923,0.00538183916079108,"Lilrb4a/Bst2/Tlr7",3
"GO:0032647","regulation of interferon-alpha production","2/20","33/28905",0.0606060606060606,87.5909090909091,13.096300174088,0.000237081669175748,0.0112892203335923,0.00538183916079108,"Irf7/Tlr7",2
"GO:0032635","interleukin-6 production","3/20","182/28905",0.0164835164835165,23.8228021978022,8.12732351123663,0.000258677167426137,0.0112892203335923,0.00538183916079108,"Lilrb4a/Aif1/Tlr7",3
"GO:0002719","negative regulation of cytokine production involved in immune response","2/20","35/28905",0.0571428571428571,82.5857142857143,12.7081559752321,0.000266944279781738,0.0112892203335923,0.00538183916079108,"Lilrb4a/Bst2",2
"GO:0002697","regulation of immune effector process","4/20","473/28905",0.00845665961945032,12.2219873150106,6.47521845403874,0.000278595764340665,0.0112892203335923,0.00538183916079108,"C3/Lilrb4a/Bst2/Tlr7",4
"GO:0032607","interferon-alpha production","2/20","36/28905",0.0555555555555556,80.2916666666667,12.5262395513163,0.000282529635796654,0.0112892203335923,0.00538183916079108,"Irf7/Tlr7",2
"GO:0014912","negative regulation of smooth muscle cell migration","2/20","37/28905",0.0540540540540541,78.1216216216216,12.3516919741016,0.000298550292487131,0.0112892203335923,0.00538183916079108,"Coro1b/Aif1",2
"GO:0002449","lymphocyte mediated immunity","4/20","482/28905",0.00829875518672199,11.99377593361,6.40461796229808,0.000299282999287311,0.0112892203335923,0.00538183916079108,"Irf7/C3/Lilrb4a/Prdx1",4
"GO:0002757","immune response-activating signaling pathway","4/20","486/28905",0.00823045267489712,11.8950617283951,6.37384091906435,0.000308823656542038,0.0112892203335923,0.00538183916079108,"Irf7/C3/Lilrb4a/Tlr7",4
"GO:0002764","immune response-regulating signaling pathway","4/20","497/28905",0.00804828973843058,11.6317907444668,6.2910345614498,0.00033618942434903,0.0116427705906138,0.00555038495601168,"Irf7/C3/Lilrb4a/Tlr7",4
"GO:0002701","negative regulation of production of molecular mediator of immune response","2/20","47/28905",0.0425531914893617,61.5,10.9226740864076,0.00048257780457453,0.015876809770502,0.00756885188227421,"Lilrb4a/Bst2",2
"GO:0002700","regulation of production of molecular mediator of immune response","3/20","233/28905",0.0128755364806867,18.6083690987124,7.1011042063252,0.000532626778497678,0.0166889723929272,0.00795602907229614,"Lilrb4a/Bst2/Tlr7",3
